ս ե ր կ ե ւ ի լ	ս ե ր կ ե ւ ի լ
հ ե ռ ա ձ ա յ ն	հ ե ռ ա ձ ա յ ն
ղ ա լ մ ա ղ ա լ	ղ ա լ մ ա ղ ա լ
պ ո ղ ո ս յ ա ն	պ ո ղ ո ս յ ա ն
մ ե լ ի ք յ ա ն	մ ե լ ի ք յ ա ն
մ ե խ ա ն ի զ մ	մ ե խ ա ն ի զ մ
հ ա յ կ ա կ ա ն	հ ա յ կ ա կ ա ն
խ ո ր վ ա թ ի ա	խ ո ր վ ա թ ի ա
հ ե ր ո վ դ ե ս	հ ե ր ո վ դ ե ս
լ ի բ ր ա ց ի ա	լ ի բ ր ա ց ի ա
օ ջ ա խ ա յ ի ն	օ ջ ա խ ա յ ի ն
բ ա զ մ ա ն ա լ	բ ա զ մ ա ն ա լ
դ ա ս ա գ ի ր ք	դ ա ս ա գ ի ր ք
հ ո յ ա կ ե ր տ	հ ո յ ա կ ե ր տ
կ ա ս ե ց ն ե լ	կ ա ս ե ց ն ե լ
ժ ա ռ ա ն գ ե լ	ժ ա ռ ա ն գ ե լ
ա ս կ ե տ ի զ մ	ա ս կ ե տ ի զ մ
պ ա ղ պ ա ղ ա կ	պ ա ղ պ ա ղ ա կ
կ ա ր գ ա պ ա հ	կ ա ր գ ա պ ա հ
ճ ե ղ ք վ ա ծ ք	ճ ե ղ ք վ ա ծ ք
ք ա ո ս ա յ ի ն	ք ա ո ս ա յ ի ն
հ ա մ ա կ ր ե լ	հ ա մ ա կ ր ե լ
ք ա ղ ա ք ա ց ի	ք ա ղ ա ք ա ց ի
վ ե ր ջ ա վ ո ր	վ ե ր ջ ա վ ո ր
հ ա մ շ ե ն ց ի	հ ա մ շ ե ն ց ի
ա գ ա ր տ ա լ ա	ա գ ա ր տ ա լ ա
ք ա ր ա ն ձ ա վ	ք ա ր ա ն ձ ա վ
շ ա ք ա ր ա խ տ	շ ա ք ա ր ա խ տ
չ ե ղ ա ր կ ե լ	չ ե ղ ա ր կ ե լ
վ ի ճ ա ր կ ե լ	վ ի ճ ա ր կ ե լ
ա մ ա ռ ա յ ի ն	ա մ ա ռ ա յ ի ն
թ ա ր մ ա ն ա լ	թ ա ր մ ա ն ա լ
մ ա ր տ ի ր ո ս	մ ա ր տ ի ր ո ս
բ ո յ ա ջ յ ա ն	բ ո յ ա ջ յ ա ն
ք ո չ ա ր յ ա ն	ք ո չ ա ր յ ա ն
ն ե ր դ ր ո ւ մ	ն ե ր դ ր ո ւ մ
ա վ ե տ ա ր ա ն	ա վ ե տ ա ր ա ն
ա ք ս ո ր վ ե լ	ա ք ս ո ր վ ե լ
ծ ա յ ր ա հ ե ղ	ծ ա յ ր ա հ ե ղ
ա ղ ի ո ղ ո ր մ	ա ղ ի ո ղ ո ր մ
է կ ո լ ո գ ի ա	է կ ո լ ո գ ի ա
բ ա վ ա ր ա ց ի	բ ա վ ա ր ա ց ի
ա ն գ լ ի ա ց ի	ա ն գ լ ի ա ց ի
ա ռ ն ա ն դ ա մ	ա ռ ն ա ն դ ա մ
ա ս լ ա ն յ ա ն	ա ս լ ա ն յ ա ն
ի ր ա ն ա կ ա ն	ի ր ա ն ա կ ա ն
մ ո լ ի բ դ ե ն	մ ո լ ի բ դ ե ն
խ ա թ ա բ ա լ ա	խ ա թ ա բ ա լ ա
հ ա ղ թ ա կ ա ն	հ ա ղ թ ա կ ա ն
ն ա զ ա ր յ ա ն	ն ա զ ա ր յ ա ն
ռ ե ս տ ո ր ա ն	ռ ե ս տ ո ր ա ն
կ ա դ մ ի ո ւ մ	կ ա դ մ ի ո ւ մ
ս ա ֆ ա ր յ ա ն	ս ա ֆ ա ր յ ա ն
ա պ ա հ ո վ ե լ	ա պ ա հ ո վ ե լ
ա ր շ ա վ ա ն ք	ա ր շ ա վ ա ն ք
մ ա հ ճ ա կ ա լ	մ ա հ ճ ա կ ա լ
կ ո ղ ո պ տ ե լ	կ ո ղ ո պ տ ե լ
ա ռ ա ջ ա դ ե մ	ա ռ ա ջ ա դ ե մ
ն ա ջ ա ր յ ա ն	ն ա ջ ա ր յ ա ն
հ ա մ ա կ ա ր գ	հ ա մ ա կ ա ր գ
դ ա ն ի ա կ ա ն	դ ա ն ի ա կ ա ն
բ ա ղ ա դ ր ի չ	բ ա ղ ա դ ր ի չ
թ ի կ ն ա պ ա հ	թ ի կ ն ա պ ա հ
բ ա ր բ ա ռ ե լ	բ ա ր բ ա ռ ե լ
մ ո ն պ ե լ ի ե	մ ո ն պ ե լ ի ե
թ ե ն ի ս ի ս տ	թ ե ն ի ս ի ս տ
գ ո ր ծ ա ր ա ն	գ ո ր ծ ա ր ա ն
հ ա մ ե ր ա շ խ	հ ա մ ե ր ա շ խ
հ ա ս կ ա ն ա լ	հ ա ս կ ա ն ա լ
ա ր տ ա դ ր ե լ	ա ր տ ա դ ր ե լ
ա ս պ ա ս տ ա ն	ա ս պ ա ս տ ա ն
գ ր ա վ ի տ ո ն	գ ր ա վ ի տ ո ն
պ ա ր ծ ե ն ա լ	պ ա ր ծ ե ն ա լ
ք ս ե ն ո փ ո ն	ք ս ե ն ո փ ո ն
կ ո ր ծ ա ն ի չ	կ ո ր ծ ա ն ի չ
հ ո ր ե ղ բ ո ր	հ ո ր ե ղ բ ո ր
դ ե ղ ա տ ո մ ս	դ ե ղ ա տ ո մ ս
ա ն ա տ ո լ ի ա	ա ն ա տ ո լ ի ա
զ ա ր կ ե ր ա կ	զ ա ր կ ե ր ա կ
մ ա ր գ ա ր ի տ	մ ա ր գ ա ր ի տ
ա լ ա ժ ա հ ր ի	ա լ ա ժ ա հ ր ի
ճ ա ռ ա գ ա յ թ	ճ ա ռ ա գ ա յ թ
թ ա մ ի լ ն ա դ	թ ա մ ի լ ն ա դ
փ ա ր ի ս ե ց ի	փ ա ր ի ս ե ց ի
ս ա ր ս ա փ ե լ	ս ա ր ս ա փ ե լ
պ ո ր տ ա լ ա ր	պ ո ր տ ա լ ա ր
շ ա ն ս ո ն յ ե	շ ա ն ս ո ն յ ե
հ ա յ ր ե ն ի ք	հ ա յ ր ե ն ի ք
շ վ ե դ ե ր ե ն	շ վ ե դ ե ր ե ն
բ ո ր բ ո ք ե լ	բ ո ր բ ո ք ե լ
մ ե ր կ ա ն ա լ	մ ե ր կ ա ն ա լ
ա ս տ ր ո լ ա բ	ա ս տ ր ո լ ա բ
բ ի ֆ շ տ ե ք ս	բ ի ֆ շ տ ե ք ս
կ ա մ չ ա տ կ ա	կ ա մ չ ա տ կ ա
տ ա փ ա ս տ ա ն	տ ա փ ա ս տ ա ն
կ ա մ ը ն տ ի ր	կ ա մ ը ն տ ի ր
կ ա պ ա կ ց ե լ	կ ա պ ա կ ց ե լ
գ ո ր բ ա չ ո վ	գ ո ր բ ա չ ո վ
փ ա ր ի զ յ ա ն	փ ա ր ի զ յ ա ն
հ ե լ ս ի ն կ ի	հ ե լ ս ի ն կ ի
հ ա յ հ ո յ ե լ	հ ա յ հ ո յ ե լ
ա ղ ա ղ ա կ ե լ	ա ղ ա ղ ա կ ե լ
ա ր տ ա ս վ ե լ	ա ր տ ա ս վ ե լ
շ ա ր ք ա յ ի ն	շ ա ր ք ա յ ի ն
հ ա ճ ա ր ե ն ի	հ ա ճ ա ր ե ն ի
ձ ա ն ձ ր ա լ ի	ձ ա ն ձ ր ա լ ի
ա կ ն ա ծ ա ն ք	ա կ ն ա ծ ա ն ք
խ ո ր ա մ ա ն կ	խ ո ր ա մ ա ն կ
կ ո մ ն ե ն ո ս	կ ո մ ն ե ն ո ս
ս ա յ թ ա ք ե լ	ս ա յ թ ա ք ե լ
ի ս լ ա ն դ ի ա	ի ս լ ա ն դ ի ա
հ ա մ ա ց ա ն ց	հ ա մ ա ց ա ն ց
պ ա տ վ ի ր ե լ	պ ա տ վ ի ր ե լ
ա կ ա դ ե մ ի ա	ա կ ա դ ե մ ի ա
փ ա յ տ ա հ ա տ	փ ա յ տ ա հ ա տ
ա մ ա ն ո ր յ ա	ա մ ա ն ո ր ի ա
օ ս մ ա ն յ ա ն	օ ս մ ա ն յ ա ն
հ ե ր ա կ լ ի տ	հ ե ր ա կ լ ի տ
լ ի տ վ ա կ ա ն	լ ի տ վ ա կ ա ն
հ ա ր վ ա ծ ե լ	հ ա ր վ ա ծ ե լ
ա ռ կ ա յ ծ ե լ	ա ռ կ ա յ ծ ե լ
բ ա զ մ ա զ ա ն	բ ա զ մ ա զ ա ն
վ ե ր ծ ա ն ե լ	վ ե ր ծ ա ն ե լ
խ ա ղ ա ք ա ր տ	խ ա ղ ա ք ա ր տ
խ ե ց գ ե տ ի ն	խ ե ց գ ե տ ի ն
գ ա ն ձ ա վ ո ր	գ ա ն ձ ա վ ո ր
ա ր վ ա ր ձ ա ն	ա ր վ ա ր ձ ա ն
հ ո բ ե լ յ ա ր	հ ո բ ե լ յ ա ր
ե ր ե ւ ո ւ յ թ	ե ր ե ւ յ թ
դ ա շ տ ե ր ի ց	դ ա շ տ ե ր ի ց
հ ա ն դ ի պ ե լ	հ ա ն դ ի պ ե լ
ի տ ա լ ա կ ա ն	ի տ ա լ ա կ ա ն
հ ե ռ ա ց ն ե լ	հ ե ռ ա ց ն ե լ
է մ ի գ ր ա ն տ	է մ ի գ ր ա ն տ
փ ի լ ի ս ո փ ա	փ ի լ ի ս ո փ ա
տ ա ն զ ա ն ի ա	տ ա ն զ ա ն ի ա
ա մ ե ն ա գ ե տ	ա մ ե ն ա գ ե տ
ա ն կ ա ր ե լ ի	ա ն կ ա ր ե լ ի
ս ե լ ե ւ կ ի ա	ս ե լ ե ւ կ ի ա
պ ա ր ս ա տ ի կ	պ ա ր ս ա տ ի կ
բ ե ռ ն ա տ ա ր	բ ե ռ ն ա տ ա ր
ա ս ո ր ե ր ե ն	ա ս ո ր ե ր ե ն
զ ա ր դ ա ր ե լ	զ ա ր դ ա ր ե լ
պ ա ր մ ե զ ա ն	պ ա ր մ ե զ ա ն
ա մ ե ն ա մ ե ծ	ա մ ե ն ա մ ե ծ
կ ե ն ս ա լ ի ց	կ ե ն ս ա լ ի ց
ս ա հ ա կ յ ա ն	ս ա հ ա կ յ ա ն
ն ա մ ա կ ա ն ի	ն ա մ ա կ ա ն ի
դ ա շ տ ե ր ի ն	դ ա շ տ ե ր ի ն
կ ա ր ի բ յ ա ն	կ ա ր ի բ յ ա ն
բ ա ժ ա ն ո ր դ	բ ա ժ ա ն ո ր դ
ս ա լ վ ա դ ո ր	ս ա լ վ ա դ ո ր
ա ր տ ա ք ս ե լ	ա ր տ ա ք ս ե լ
ա պ ր ե ս յ ա ն	ա պ ր ե ս յ ա ն
գ ի տ ն ա կ ա ն	գ ի տ ն ա կ ա ն
ա ֆ ր ի կ յ ա ն	ա ֆ ր ի կ յ ա ն
հ ի մ ն ա կ ա ն	հ ի մ ն ա կ ա ն
ա ն հ ա մ ե ս տ	ա ն հ ա մ ե ս տ
մ ե ղ ա ն չ ե լ	մ ե ղ ա ն չ ե լ
կ ա ր մ ր ա խ տ	կ ա ր մ ր ա խ տ
ֆ ր ո յ դ ի զ մ	ֆ ր ո յ դ ի զ մ
զ ա ք ա ր յ ա ն	զ ա ք ա ր յ ա ն
տ ե ս լ ա կ ա ն	տ ե ս լ ա կ ա ն
կ ո շ կ ե ղ ե ն	կ ո շ կ ե ղ ե ն
կ ե ղ տ ո տ ե լ	կ ե ղ տ ո տ ե լ
պ ա տ մ ա կ ա ն	պ ա տ մ ա կ ա ն
ա ֆ ա ր ե ր ե ն	ա ֆ ա ր ե ր ե ն
դ ի զ ա յ ն ե ր	դ ի զ ա յ ն ե ր
գ ա ն գ ր ե ն ա	գ ա ն գ ր ե ն ա
ս ա ր կ ա վ ա գ	ս ա ր կ ա վ ա գ
տ ա ն տ ի կ ի ն	տ ա ն տ ի կ ի ն
ա վ ե լ ն ո ր դ	ա վ ե լ ն ո ր դ
դ ա շ ն ա գ ի ր	դ ա շ ն ա գ ի ր
ջ ե ր մ ա չ ա փ	ջ ե ր մ ա չ ա փ
տ ե ռ ո ր ի ս տ	տ ե ռ ո ր ի ս տ
բ ա հ ա մ յ ա ն	բ ա հ ա մ յ ա ն
ա ր ա մ ե ր ե ն	ա ր ա մ ե ր ե ն
բ ր ա զ ի լ ի ա	բ ր ա զ ի լ ի ա
ա ր տ ո ր ա յ ք	ա ր տ ո ր ա յ ք
ը ն տ ր ա կ ա ն	ը ն տ ր ա կ ա ն
բ ա զ կ ա թ ո ռ	բ ա զ կ ա թ ո ռ
ա յ վ ա զ յ ա ն	ա յ վ ա զ յ ա ն
ա լ ի գ ա տ ո ր	ա լ ի գ ա տ ո ր
մ ե ծ ա ր ա ն ք	մ ե ծ ա ր ա ն ք
մ ի զ ա պ ա ր կ	մ ի զ ա պ ա ր կ
տ ա գ ե ր կ ի ն	տ ա գ ե ր կ ի ն
գ ա ր ն ա յ ի ն	գ ա ր ն ա յ ի ն
կ ա ր կ ե հ ա ն	կ ա ր կ ե հ ա ն
ս ի ր ա մ ա ր գ	ս ի ր ա մ ա ր գ
օ դ ա կ ա յ ա ն	օ դ ա կ ա յ ա ն
ն ե ն գ ա բ ա ր	ն ե ն գ ա բ ա ր
ֆ լ ա մ ե ն կ ո	ֆ լ ա մ ե ն կ ո
լ ե հ ա ս տ ա ն	լ ե հ ա ս տ ա ն
ք ա ր ա ծ ե ր պ	ք ա ր ա ծ ե ր պ
խ ո ր ե ն ա ց ի	խ ո ր ե ն ա ց ի
վ ե ր ջ ա պ ե ս	վ ե ր ջ ա պ ե ս
ա ն ձ ր ե ւ ե լ	ա ն ձ ր ե ւ ե լ
վ ա ր ս ա վ ի ր	վ ա ր ս ա վ ի ր
վ ա ղ ա ր շ ա կ	վ ա ղ ա ր շ ա կ
լ ե ր դ ա խ ո տ	լ ե ր դ ա խ ո տ
կ ա ր տ ո շ կ ա	կ ա ր տ ո շ կ ա
ա գ ա հ ա բ ա ր	ա գ ա հ ա բ ա ր
կ ե ղ ա կ ա ր ծ	կ ե ղ ա կ ա ր ծ
բ ա ռ ա գ ի ր ք	բ ա ռ ա գ ի ր ք
ձ ա յ ն ա վ ո ր	ձ ա յ ն ա վ ո ր
վ ա ր դ ե ն ի ս	վ ա ր դ ե ն ի ս
մ ա հ ա պ ա ր տ	մ ա հ ա պ ա ր տ
հ ե գ ն ա կ ա ն	հ ե գ ն ա կ ա ն
ս ա վ ա ռ ն ե լ	ս ա վ ա ռ ն ե լ
ա ն դ ա ս տ ա ն	ա ն դ ա ս տ ա ն
է լ ե կ տ ր ո ն	է լ ե կ տ ր ո ն
ղ ա զ ա ր յ ա ն	ղ ա զ ա ր յ ա ն
ս ն գ ո ւ ր ե լ	ս ն գ ո ւ ր ե լ
կ ա ր ա ն տ ի ն	կ ա ր ա ն տ ի ն
ա գ ա հ ո ր ե ն	ա գ ա հ ո ր ե ն
լ ե ռ ն ա յ ի ն	լ ե ռ ն ա յ ի ն
բ ա ռ ա ց ա ն կ	բ ա ռ ա ց ա ն կ
մ ա ր գ ա ր ի ն	մ ա ր գ ա ր ի ն
ձ ե ռ ն ե ր ե ց	ձ ե ռ ն ե ր ե ց
ք ա ն ա ն ա ց ի	ք ա ն ա ն ա ց ի
հ ի շ ե ց ն ե լ	հ ի շ ե ց ն ե լ
ա բ ի ս ո ղ ո մ	ա բ ի ս ո ղ ո մ
հ ո ղ ա կ ո շ տ	հ ո ղ ա կ ո շ տ
ա ք ս ո ր յ ա լ	ա ք ս ո ր յ ա լ
կ ե ն ս ա բ ա ն	կ ե ն ս ա բ ա ն
կ ա ր տ ո ֆ ի լ	կ ա ր տ ո ֆ ի լ
ա ր տ ա դ ր ո ղ	ա ր տ ա դ ր ո ղ
ն ա խ ա ն ձ ո տ	ն ա խ ա ն ձ ո տ
ա պ ր ի լ յ ա ն	ա պ ր ի լ յ ա ն
ջ ր ա մ բ ա ր	ջ ր ա մ բ ա ր
ն ա խ ա ն ձ ե լ	ն ա խ ա ն ձ ե լ
վ ե ր մ ի շ ե լ	վ ե ր մ ի շ ե լ
պ ա ղ ե ս տ ի ն	պ ա ղ ե ս տ ի ն
ռ ա զ մ ա կ ա ն	ռ ա զ մ ա կ ա ն
ա ռ ա ջ ա վ ո ր	ա ռ ա ջ ա վ ո ր
ծ ա ն ր ա բ ե ռ	ծ ա ն ր ա բ ե ռ
հ ա յ ց ա կ ա ն	հ ա յ ց ա կ ա ն
ռ ա ց ի ո ն ա լ	ռ ա ց ի ո ն ա լ
ա վ ա զ ա ք ա ր	ա վ ա զ ա ք ա ր
զ ո ո խ ո ր ի ա	զ ո ո խ ո ր ի ա
խ ե ղ ա ն դ ա մ	խ ե ղ ա ն դ ա մ
վ տ ա ն գ ո ւ մ	վ տ ա ն գ ո ւ մ
մ ո ն ղ ո լ ի ա	մ ո ն ղ ո լ ի ա
փ ա յ փ ա յ ե լ	փ ա յ փ ա յ ե լ
զ ր ա դ ա շ տ	զ ր ա դ ա շ տ
հ ր ճ վ ա ն ք	հ ր ճ վ ա ն ք
փ ր կ ա գ ի ն	փ ր կ ա գ ի ն
ճ գ ն ա վ ո ր	ճ գ ն ա վ ո ր
ո ր դ ե ս ե ր	ո ր դ ե ս ե ր
գ ն դ ա ձ ե ւ	գ ն դ ա ձ ե ւ
ե կ ե ղ ե ց ի	ե կ ե ղ ե ց ի
պ ա տ ր վ ա կ	պ ա տ ր վ ա կ
ս ր ճ ա ղ ա ց	ս ր ճ ա ղ ա ց
մ խ ր ճ ո ւ մ	մ խ ր ճ ո ւ մ
բ ռ ն ա կ ա լ	բ ռ ն ա կ ա լ
մ ի ա ց յ ա լ	մ ի ա ց յ ա լ
ա ռ ն վ ա զ ն	ա ռ ն վ ա զ ն
հ ա գ ն վ ե լ	հ ա գ ն վ ե լ
մ ր ց ա վ ա ր	մ ր ց ա վ ա ր
ս ի ն լ ք ո ր	ս ի ն լ ք ո ր
ո ս կ ե զ օ ծ	ո ս կ ե զ օ ծ
թ լ վ ա տ ե լ	թ լ վ ա տ ե լ
վ շ տ ա ն ա լ	վ շ տ ա ն ա լ
ս ր ճ ա ր ա ն	ս ր ճ ա ր ա ն
ո ր ա կ յ ա լ	ո ր ա կ յ ա լ
ս տ ե ղ ծ ե լ	ս տ ե ղ ծ ե լ
ս թ ա փ վ ե լ	ս թ ա փ վ ե լ
ջ ր ծ ա ղ ի կ	ջ ր ծ ա ղ ի կ
ս ր տ ա բ ա ն	ս ր տ ա բ ա ն
ն պ ա ս տ ե լ	ն պ ա ս տ ե լ
ե ր ե ւ ե լ ի	ե ր ե ւ ե լ ի
մ շ տ ա պ ե ս	մ շ տ ա պ ե ս
ս խ ա լ վ ե լ	ս խ ա լ վ ե լ
հ ր ա վ ե ր ք	հ ր ա վ ե ր ք
թ վ ա ր կ ե լ	թ վ ա ր կ ե լ
զ մ ռ ն ի տ	զ մ ռ ն ի տ
մ թ ն շ ա ղ	մ թ ն շ ա ղ
տ ժ վ ժ ա լ	տ ժ վ ժ ա լ
մ կ ր տ ի չ	մ կ ր տ ի չ
վ ր ա ե ր թ	վ ր ա ե ր թ
ք ր ք ր ե լ	ք ր ք ր ե լ
փ ր փ ր ե լ	փ ր փ ր ե լ
թ մ բ լ ի կ	թ մ բ լ ի կ
ե ր բ ե մ ն	ե ր բ ե մ ն
բ ժ շ կ ե լ	բ ժ շ կ ե լ
թ մ փ լ ի կ	թ մ փ լ ի կ
կ ռ կ ռ ա լ	կ ռ կ ռ ա լ
ճ ռ ճ ռ ա լ	ճ ռ ճ ռ ա լ
գ տ ն վ ե լ	գ տ ն վ ե լ
մ կ ր տ ե լ	մ կ ր տ ե լ
շ շ ն ջ ա լ	շ շ ն ջ ա լ
ա կ ն հ ա յ տ	ա կ ն հ ա յ տ
վ ռ ն դ ե լ	վ ռ ն դ ե լ
խ ն ջ լ ո զ	խ ն ջ լ ո զ
բ լ ն գ ա զ	բ լ ն գ ա զ
ճ տ վ տ ա լ	ճ տ վ տ ա լ
շ պ ր տ ե լ	շ պ ր տ ե լ
դ ռ ն փ ա կ	դ ռ ն փ ա կ
թ թ խ մ ո ր	թ թ խ մ ո ր
գ ն հ ա տ ե լ	գ ն հ ա տ ե լ
վ ր ա ս տ ա ն	վ ր ա ս տ ա ն
ե ր ե ք կ ի ն	ե ր ե ք կ ի ն
հ ա ն ձ ի ն ս	հ ա ն ձ ի ն ս
ծ ր ա գ ր ե լ	ծ ր ա գ ր ե լ
բ ն ա կ վ ե լ	բ ն ա կ վ ե լ
թ թ վ ա ս ե ր	թ թ վ ա ս ե ր
մ ի ա յ ն ա կ	մ ի ա յ ն ա կ
ե ր գ ի ծ ե լ	ե ր գ ի ծ ե լ
հ ր ե շ տ ա կ	հ ր ե շ տ ա կ
լ ր ա ց ն ե լ	լ ր ա ց ն ե լ
ս տ ա դ ի ո ն	ս տ ա դ ի ո ն
տ ա ս ն վ ե ց	տ ա ս ն վ ե ց
մ ս ա գ ո ր ծ	մ ս ա գ ո ր ծ
կ ա մ ր ջ ի ց	կ ա մ ր ջ ի ց
ճ ն ճ ղ ո ւ կ	ճ ն ճ ղ ո ւ կ
ե ր գ ա հ ա ն	ե ր գ ա հ ա ն
ո տ ն ա չ ա փ	ո տ ն ա չ ա փ
ս տ ա ր տ ա փ	ս տ ա ր տ ա փ
շ ր թ ն ե ր կ	շ ր թ ն ե ր կ
զ բ ո ս ն ե լ	զ բ ո ս ն ե լ
ե ր կ ա թ յ ա	ե ր կ ա թ յ ա
ե ր ա ժ ի շ տ	ե ր ա ժ ի շ տ
ո ղ ն ա շ ա ր	ո ղ ն ա շ ա ր
ե ր գ ե ց ի կ	ե ր գ ե ց ի կ
զ բ ո ս ա ն ք	զ բ ո ս ա ն ք
ա խ ա լ ց խ ա	ա խ ա լ ց խ ա
ա յ ս ի ն ք ն	ա յ ս ի ն ք ն
ե դ ե ս ա ց ի	ե դ ե ս ա ց ի
խ ճ ա ն կ ա ր	խ ճ ա ն կ ա ր
ե ր ա զ ա ն ք	ե ր ա զ ա ն ք
ն շ մ ա ր ե լ	ն շ մ ա ր ե լ
հ ր ե տ ա ն ի	հ ր ե տ ա ն ի
կ ո ր ն չ ե լ	կ ո ր ն չ ե լ
ո ր ո շ ա կ ի	ո ր ո շ ա կ ի
ս փ ո փ վ ե լ	ս փ ո փ վ ե լ
ո ր ո վ ա յ ն	ո ր ո վ ա յ ն
խ ա ր խ լ ե լ	խ ա ր խ լ ե լ
ո ր ո գ ա յ թ	ո ր ո գ ա յ թ
փ ե տ ր վ ա ր	փ ե տ ր վ ա ր
ս ր ա ծ ա յ ր	ս ր ա ծ ա յ ր
բ ռ ն ա պ ե տ	բ ռ ն ա պ ե տ
հ ր ա ս ա յ լ	հ ր ա ս ա յ լ
գ ա լ ի լ ե ա	գ ա լ ի լ ե ա
մ կ ր տ ո ւ մ	մ կ ր տ ո ւ մ
շ փ ո թ վ ե լ	շ փ ո թ վ ե լ
ս ր տ ա յ ի ն	ս ր տ ա յ ի ն
ձ ն ե մ ա ր դ	ձ ն ե մ ա ր դ
ո ղ ջ ա մ ի տ	ո ղ ջ ա մ ի տ
գ լ խ ա ց ա վ	գ լ խ ա ց ա վ
չ ի լ ի ա ց ի	չ ի լ ի ա ց ի
փ ա խ ս տ յ ա	փ ա խ ս տ յ ա
ը ն տ ր վ ե լ	ը ն տ ր վ ե լ
գ ի ս ա ս տ ղ	գ ի ս ա ս տ ղ
ո ս կ ե ր ի չ	ո ս կ ե ր ի չ
ք ն ա պ ա ր կ	ք ն ա պ ա ր կ
գ ն դ ա ց ի ր	գ ն դ ա ց ի ր
մ գ լ ա հ ո տ	մ գ լ ա հ ո տ
հ ն դ կ ա ց ի	հ ն դ կ ա ց ի
ծ ա ղ կ ո տ ն	ծ ա ղ կ ո տ ն
պ տ ղ ա բ ե ր	պ տ ղ ա բ ե ր
ա ն ջ ր պ ե տ	ա ն ջ ր պ ե տ
բ ռ ն ա բ ա ր	բ ռ ն ա բ ա ր
հ ն ա զ ա ն դ	հ ն ա զ ա ն դ
ո ղ ո ղ վ ե լ	ո ղ ո ղ վ ե լ
ե գ ի պ տ ո ս	ե գ ի պ տ ո ս
վ հ ա տ վ ա ծ	վ հ ա տ վ ա ծ
վ ն ա ս վ ա ծ	վ ն ա ս վ ա ծ
ճ ա ր ա հ ա տ	ճ ա ր ա հ ա տ
կ ո ն տ ր ո լ	կ ո ն տ ր ո լ
պ ա ց ի ե ն տ	պ ա ց ի ե ն տ
հ ա մ ո զ ե լ	հ ա մ ո զ ե լ
գ ա վ ա զ ա ն	գ ա վ ա զ ա ն
տ ե խ ն ի կ ա	տ ե խ ն ի կ ա
ա ղ բ ա մ ա ն	ա ղ բ ա մ ա ն
փ ա ս տ վ ե լ	փ ա ս տ վ ե լ
մ ե ծ ա վ ո ր	մ ե ծ ա վ ո ր
հ ա մ ա լ ի ր	հ ա մ ա լ ի ր
ա ն ս ա ս ա ն	ա ն ս ա ս ա ն
հ ա ս ա ր ա կ	հ ա ս ա ր ա կ
մ ո տ ե ն ա լ	մ ո տ ե ն ա լ
հ ե թ ա ն ո ս	հ ե թ ա ն ո ս
ն վ ի ր ո ւ մ	ն վ ի ր ո ւ մ
հ ո մ ա ն ի շ	հ ո մ ա ն ի շ
շ ա գ ա ն ա կ	շ ա գ ա ն ա կ
գ ե լ ա ր ա ն	գ ե լ ա ր ա ն
ա ր գ ե լ ո ց	ա ր գ ե լ ո ց
մ ա ր ա թ ո ն	մ ա ր ա թ ո ն
ք ն ն ա դ ա տ	ք ն ն ա դ ա տ
ռ ա հ վ ի ր ա	ռ ա հ վ ի ր ա
ա պ ա ր ա ն ք	ա պ ա ր ա ն ք
գ ա ր ե գ ի ն	գ ա ր ե գ ի ն
բ ա ռ ա ր ա ն	բ ա ռ ա ր ա ն
ս ո ղ ո մ ո ն	ս ո ղ ո մ ո ն
ե ր կ յ ո ւ ղ	ե ր կ յ ո ւ ղ
մ ա հ ա բ ե ր	մ ա հ ա բ ե ր
ո լ ո ր ո ւ ն	ո լ ո ր ո ւ ն
մ ե ծ ա պ ե ս	մ ե ծ ա պ ե ս
կ ա լ կ ա թ ա	կ ա լ կ ա թ ա
հ ա ռ ա չ ե լ	հ ա ռ ա չ ե լ
գ ո յ ա ն ա լ	գ ո յ ա ն ա լ
խ ն ջ ո ւ յ ք	խ ն ջ ո ւ յ ք
ն ե ր գ ա ղ թ	ն ե ր գ ա ղ թ
պ լ ե ր ո մ ա	պ լ ե ր ո մ ա
ծ ի ծ ա ղ ա լ	ծ ի ծ ա ղ ա լ
գ ո լ ո ր շ ի	գ ո լ ո ր շ ի
մ ա ք ա ռ ե լ	մ ա ք ա ռ ե լ
օ ր ե ն ք ո վ	օ ր ե ն ք ո վ
ձ ե ւ ա չ ա փ	ձ ե ւ ա չ ա փ
լ ա վ ա ն ա լ	լ ա վ ա ն ա լ
ն ե գ ա տ ի վ	ն ե գ ա տ ի վ
գ ո ղ ա ն ա լ	գ ո ղ ա ն ա լ
ա ն ե ր ձ ա գ	ա ն ե ր ձ ա գ
տ ր ո մ բ ո ն	տ ր ո մ բ ո ն
ա ս ի ա կ ա ն	ա ս ի ա կ ա ն
դ ե ր ա ն ո ւ ն	դ ե ր ա ն ո ւ ն
կ ա յ ա ն ո ւ մ	կ ա յ ա ն ո ւ մ
փ ո շ ե կ ո ւ լ	փ ո շ ե կ ո ւ լ
ս տ ո ւ գ ո ւ մ	ս տ ո ւ գ ո ւ մ
տ ր ի բ ո ւ ն ա	տ ր ի բ ո ւ ն ա
բ ա ր դ ո ւ յ թ	բ ա ր դ ո ւ յ թ
փ ո ւ թ ա ջ ա ն	փ ո ւ թ ա ջ ա ն
վ ի ժ ա ն ո ւ տ	վ ի ժ ա ն ո ւ տ
